"","RecordNumber","DateReported","DateOccurred","TimeOccurred","GeographicAreaID","GeographicAreaName","GeographicSubAreaID","Part1_2","CrimeCode","CrimeCodeDesc","VictimAge","VictimSex","VictimEthnicity","CrimeSceneCode","CrimeSceneDesc","CaseStatus","CaseStatusDesc","CrimeCode1","CrimeCode2","AddressCrime","LatitudeCrime","LongitudeCrime","CriminalCharacteristicCodes","WeaponUsedCode","WeaponUsedDesc","CrossStreet","CrimeCode3"
"917","220612379",2022-06-23,2020-01-02,"1200","6","Hollywood","642","2","354","THEFT OF IDENTITY","56","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1600 N  OGDEN                        DR","34.0999","-118.3594","1822",NA,NA,NA,NA
"918","231210119",2023-04-12,2020-01-01,"1500","12","77th Street","1208","2","354","THEFT OF IDENTITY","28","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"600 W  46TH                         ST","34.0017","-118.2838","0100 1822 0929 0930",NA,NA,NA,NA
"919","222117701",2022-12-08,2020-08-01,"5","21","Topanga","2128","1","235","CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT","13","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","235",NA,"7600    WINNETKA                     AV","34.212","-118.5754","1259 0552 0408 0429 0913","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"920","231507736",2023-03-31,2020-01-09,"930","15","N Hollywood","1581","2","354","THEFT OF IDENTITY","23","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"4300    WILKINSON                    AV","34.1486","-118.4042","0928 1822",NA,NA,NA,NA
"921","221516997",2022-11-04,2020-08-04,"1200","15","N Hollywood","1523","2","354","THEFT OF IDENTITY","62","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"12800    VICTORY                      BL","34.1867","-118.4117","1822",NA,NA,NA,NA
"922","220308398",2022-04-01,2020-04-01,"1015","3","Southwest","379","2","354","THEFT OF IDENTITY","41","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1000 W  39TH                         PL","34.0142","-118.2915","1822 0100",NA,NA,NA,NA
"923","210605032",2021-01-25,2020-12-12,"700","6","Hollywood","676","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","32","M","O","203","OTHER BUSINESS","IC","Invest Cont","440",NA,"800 N  CAHUENGA                     BL","34.0853","-118.3288","0344 1822 1501",NA,NA,NA,NA
"924","230606956",2023-03-06,2020-01-06,"1555","6","Hollywood","669","2","354","THEFT OF IDENTITY","29","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"5400    SANTA MONICA                 BL","34.0929","-118.3048","1822 0929",NA,NA,NA,NA
"925","221017702",2022-12-14,2020-01-14,"1615","10","West Valley","1023","2","354","THEFT OF IDENTITY","25","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"19200    HAYNES                       ST","34.1896","-118.5515","1822 0928",NA,NA,NA,NA
"926","232008549",2023-04-20,2020-04-19,"2300","20","Olympic","2004","1","220","ATTEMPTED ROBBERY","47","M","O","108","PARKING LOT","IC","Invest Cont","220",NA,"4500    BEVERLY                      BL","34.0799","-118.3068","1822 0337 0334 1300 0302 0416 0432","511","VERBAL THREAT",NA,NA
"927","221821949",2022-12-09,2020-03-15,"1100","18","Southeast","1826","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"10100    COURTNEY                     ST","33.9451","-118.2482",NA,NA,NA,NA,NA
"928","220616628",2022-09-19,2020-10-26,"1000","6","Hollywood","667","2","649","DOCUMENT FORGERY / STOLEN FELONY","71","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","649",NA,"1100    GORDON                       ST","34.0908","-118.3201","1202 1822 0923",NA,NA,NA,NA
"929","220804701",2020-11-25,2020-11-24,"1520","8","West LA","898","1","310","BURGLARY","-1","X","X","721","HIGH SCHOOL","IC","Invest Cont","310",NA,"2400 S  SHENANDOAH                   ST","34.0394","-118.385","0344","223","UNKNOWN TYPE CUTTING INSTRUMENT",NA,NA
"930","220111693",2022-02-09,2020-05-28,"900","1","Central","124","2","845","SEX OFFENDER REGISTRANT OUT OF COMPLIANCE","-1","X","X","203","OTHER BUSINESS","IC","Invest Cont","845",NA,"100 W  1ST                          ST","34.0522","-118.2434",NA,NA,NA,NA,NA
"931","230608066",2023-04-05,2020-09-01,"1600","6","Hollywood","645","1","121","RAPE, FORCIBLE","28","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","121",NA,"1300 N  ORANGE                       DR","34.0943","-118.3415","1814 0400 0448 0500 0527 0537 2000 0913","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"932","230221295",2023-11-20,2020-11-18,"1600","2","Rampart","211","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","29","M","H","203","OTHER BUSINESS","IC","Invest Cont","230",NA,"4100    CLINTON                      ST","34.0818","-118.2917","0400 0431 1822","512","MACE/PEPPER SPRAY",NA,NA
"933","221109039",2022-05-11,2020-03-01,"1500","11","Northeast","1143","1","121","RAPE, FORCIBLE","15","F","H","721","HIGH SCHOOL","IC","Invest Cont","121",NA,"3900    TRACY                        ST","34.1072","-118.277","0913 1814 0500 1259","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"934","221404794",2020-11-25,2020-10-28,"900","14","Pacific","1499","2","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0",NA,NA,"203","OTHER BUSINESS","IC","Invest Cont","668",NA,"11200 S  LA CIENEGA                   BL","33.9322","-118.37",NA,NA,NA,NA,NA
"935","231916568",2023-11-13,2020-01-01,"1510","19","Mission","1988","2","354","THEFT OF IDENTITY","50","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"13100    REEDLEY                      ST","34.2273","-118.4207","0377 1822",NA,NA,NA,NA
"936","231514037",2023-08-25,2020-01-03,"5","15","N Hollywood","1519","2","661","UNAUTHORIZED COMPUTER ACCESS","49","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","661",NA,"6700    RIVERTON                     AV","34.1922","-118.366",NA,NA,NA,NA,NA
"937","231907935",2023-04-11,2020-09-24,"1100","19","Mission","1988","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","45","F","H","108","PARKING LOT","IC","Invest Cont","740",NA,"8200    ALLOTT                       AV","34.2198","-118.4278","0329",NA,NA,NA,NA
"938","220221673",2022-12-14,2020-01-01,"610","2","Rampart","235","2","354","THEFT OF IDENTITY","30","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"2300 W  2ND                          ST","34.0667","-118.2729","0100 1822 0917",NA,NA,NA,NA
"939","231215913",2023-06-27,2020-06-03,"1200","12","77th Street","1241","2","354","THEFT OF IDENTITY","36","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"6400    8TH                          AV","33.9821","-118.3318","0100 0930",NA,NA,NA,NA
"940","220605196",2022-01-26,2020-09-20,"2155","6","Hollywood","642","2","354","THEFT OF IDENTITY","44","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1300 N  SIERRA BONITA                AV","34.0981","-118.3577","0344 1822 1501 0930 0917",NA,NA,NA,NA
"941","222005269",2022-01-12,2020-08-20,"1740","20","Olympic","2014","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","41","M","W","501","SINGLE FAMILY DWELLING","AO","Adult Other","956",NA,"4200 W  1ST                          ST","34.0737","-118.3029","0913 1906",NA,NA,NA,NA
"942","211506042",2021-02-19,2020-11-03,"1540","15","N Hollywood","1595","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","62","F","W","119","PORCH, RESIDENTIAL","IC","Invest Cont","440",NA,"DONA PEGITA                  DR","34.1317","-118.3806","0344",NA,NA,"DONA LOLA                    DR",NA
"943","231108513",2023-05-01,2020-06-15,"600","11","Northeast","1129","2","354","THEFT OF IDENTITY","44","F","H","750","CYBERSPACE","IC","Invest Cont","354",NA,"900    ELDER                        CT","34.1226","-118.1753","0928 1822",NA,NA,NA,NA
"944","220804378",2022-01-12,2020-01-01,"1200","8","West LA","829","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","81","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","341",NA,"1200    WOODRUFF                     AV","34.0647","-118.43","0360 0344 0913 1202",NA,NA,NA,NA
"945","221214939",2022-07-01,2020-07-20,"1900","12","77th Street","1266","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"FIGUEROA","33.9661","-118.2849",NA,NA,NA,"HOOVER",NA
"946","220322029",2022-12-18,2020-01-01,"1155","3","Southwest","362","2","354","THEFT OF IDENTITY","28","F","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"4000    GELBER                       PL","34.0133","-118.3487","0929 0922",NA,NA,NA,NA
"947","231219251",2023-08-29,2020-05-01,"1000","12","77th Street","1251","2","354","THEFT OF IDENTITY","25","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"7500    CRENSHAW                     BL","33.9718","-118.3309","0100",NA,NA,NA,NA
"948","221808474",2022-03-30,2020-01-01,"1730","18","Southeast","1805","2","354","THEFT OF IDENTITY","42","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"300 E  93RD                         ST","33.9542","-118.2684","0100 1822 0935",NA,NA,NA,NA
"949","221207260",2022-03-01,2020-01-01,"1400","12","77th Street","1283","2","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","13","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","810",NA,"10000 S  WESTERN                      AV","33.9455","-118.309","0913 1814 0533 1259 0416","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"950","221714096",2022-09-27,2020-01-09,"1200","17","Devonshire","1764","2","654","CREDIT CARDS, FRAUD USE ($950 & UNDER","84","F","H","602","BANK","IC","Invest Cont","654",NA,"19300    ROMAR                        ST","34.2552","-118.5551","0929 1822",NA,NA,NA,NA
"951","212104482",2021-01-15,2020-12-24,"2200","21","Topanga","2158","1","330","BURGLARY FROM VEHICLE","40","F","W","108","PARKING LOT","IC","Invest Cont","330",NA,"6000    DE SOTO                      AV","34.1792","-118.5904","1607 0321 0344",NA,NA,NA,NA
"952","220904316",2022-01-10,2020-11-24,"1200","9","Van Nuys","911","1","310","BURGLARY","69","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","310",NA,"6600    PEACH                        AV","34.1903","-118.4676","0344 0321",NA,NA,NA,NA
"953","231715494",2023-09-20,2020-06-17,"800","17","Devonshire","1772","2","661","UNAUTHORIZED COMPUTER ACCESS","13","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","661",NA,"20000    PRAIRIE                      ST","34.2392","-118.5696","1914 1259 1501",NA,NA,NA,NA
"954","211705022",2020-12-15,2020-12-11,"1535","17","Devonshire","1754","1","330","BURGLARY FROM VEHICLE","51","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","330",NA,"18400    LEMARSH                      ST","34.2554","-118.5361","1602 0344",NA,NA,NA,NA
"955","221808473",2022-04-01,2020-08-01,"1925","18","Southeast","1881","2","354","THEFT OF IDENTITY","29","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"15500 S  VERMONT                      AV","33.8907","-118.2916","1822 0100 0922 0930",NA,NA,NA,NA
"956","221514872",2022-09-11,2020-06-22,"247","15","N Hollywood","1523","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","19","F","W","751","WEBSITE","IC","Invest Cont","956",NA,"6300    GOODLAND                     AV","34.1849","-118.412",NA,NA,NA,NA,NA
"957","221418660",2022-11-08,2020-06-18,"1200","14","Pacific","1412","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","27","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","236",NA,"00    WESTMINSTER                  AV","33.9888","-118.4746","1501 2000 1814","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"958","230405444",2023-02-14,2020-02-13,"1500","4","Hollenbeck","406","1","330","BURGLARY FROM VEHICLE","45","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","330",NA,"4000    VIA MARISOL","34.0935","-118.1856","1609 0344 1307",NA,NA,NA,NA
"959","201909450",2020-05-05,2020-05-05,"430","19","Mission","1987","1","648","ARSON","42","F","H","104","DRIVEWAY","IC","Invest Cont","648",NA,"8800    MURIETTA                     AV","34.23","-118.442",NA,NA,NA,NA,NA
"960","210605155",2020-12-26,2020-12-25,"2031","6","Hollywood","643","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","0","X","X","203","OTHER BUSINESS","IC","Invest Cont","956",NA,"1600 N  FULLER                       AV","34.0998","-118.349","0601 1906",NA,NA,NA,NA
"961","231223483",2023-11-21,2020-04-21,"1","12","77th Street","1266","2","845","SEX OFFENDER REGISTRANT OUT OF COMPLIANCE","0","X","X","501","SINGLE FAMILY DWELLING","IC","Invest Cont","845",NA,"8200 S  FIGUEROA                     ST","33.9645","-118.2827","1501",NA,NA,NA,NA
"962","221912349",2022-07-11,2020-10-14,"1010","19","Mission","1925","2","354","THEFT OF IDENTITY","55","F","F","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"14600    TUNDRA                       DR","34.2944","-118.451","0917",NA,NA,NA,NA
"963","222011665",2022-06-27,2020-08-30,"1200","20","Olympic","2017","2","354","THEFT OF IDENTITY","38","M","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"100 S  VERMONT                      AV","34.0709","-118.2941","1822 0100 0344",NA,NA,NA,NA
"964","220116792",2022-07-22,2020-06-19,"1200","1","Central","155","2","845","SEX OFFENDER REGISTRANT OUT OF COMPLIANCE","-1","X","X","726","POLICE FACILITY","IC","Invest Cont","845",NA,"200 E  6TH                          ST","34.0448","-118.2474","1501",NA,NA,NA,NA
"965","221005036",2022-01-29,2020-10-01,"1900","10","West Valley","1035","1","121","RAPE, FORCIBLE","13","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","121","812","6600    DARBY                        AV","34.1902","-118.5335","0913 0360 0400 1259","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"966","221115841",2022-11-02,2020-01-21,"2359","11","Northeast","1124","2","845","SEX OFFENDER REGISTRANT OUT OF COMPLIANCE","-1","X","X","726","POLICE FACILITY","IC","Invest Cont","845",NA,"3300    SAN FERNANDO                 RD","34.118","-118.2489","1501",NA,NA,NA,NA
"967","221010902",2022-06-24,2020-05-21,"921","10","West Valley","1018","2","354","THEFT OF IDENTITY","60","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"7500    GAVIOTA                      AV","34.2066","-118.4815","1822 0928",NA,NA,NA,NA
"968","231109641",2023-06-01,2020-05-31,"814","11","Northeast","1146","2","354","THEFT OF IDENTITY","41","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1900    BLAKE                        AV","34.0983","-118.2436","0100",NA,NA,NA,NA
"969","231204451",2023-01-06,2020-01-06,"1550","12","77th Street","1283","2","354","THEFT OF IDENTITY","22","F","P","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"9200    LA SALLE                     AV","33.9527","-118.3058","0100 0922 0930",NA,NA,NA,NA
"970","210206454",2021-03-01,2020-09-15,"1155","2","Rampart","219","2","354","THEFT OF IDENTITY","32","F","H","710","OTHER PREMISE","IC","Invest Cont","354",NA,"1300    ALLISON                      AV","34.073","-118.2513","0100",NA,NA,NA,NA
"971","221704520",2021-12-05,2020-12-02,"1400","17","Devonshire","1781","2","354","THEFT OF IDENTITY","64","M","X","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"8700    DE SOTO                      AV","34.2286","-118.5885","1822 0922",NA,NA,NA,NA
"972","232007295",2023-03-22,2020-03-01,"900","20","Olympic","2022","2","624","BATTERY - SIMPLE ASSAULT","46","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","624",NA,"3900 W  6TH                          ST","34.0635","-118.311","0416 0444 0417 0554 0555 0602 0360 0913","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"973","231510507",2023-06-01,2020-09-06,"1700","15","N Hollywood","1532","2","354","THEFT OF IDENTITY","31","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"12300    BURBANK                      BL","34.1797","-118.4014","0377",NA,NA,NA,NA
"974","210604151",2021-01-05,2020-12-31,"1620","6","Hollywood","668","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","404","DEPARTMENT STORE","IC","Invest Cont","442",NA,"5500 W  SUNSET                       BL","34.0981","-118.3103","1822 0325 0601 0104 0209",NA,NA,NA,NA
"975","232017258",2023-10-16,2020-01-28,"1305","20","Olympic","2046","2","354","THEFT OF IDENTITY","32","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"800 S  BERENDO                      ST","34.0577","-118.2941","1822 0100 0344 0930 0928",NA,NA,NA,NA
"976","230109313",2023-03-25,2020-02-25,"1045","1","Central","162","2","354","THEFT OF IDENTITY","27","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"800 S  HOPE                         ST","34.0466","-118.259","1822 0928",NA,NA,NA,NA
"977","221504303",2022-01-09,2020-12-01,"2300","15","N Hollywood","1539","1","821","SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH","24","M","H","101","STREET","IC","Invest Cont","821",NA,"10900    BURBANK                      BL","34.1758","-118.3643","0519 0545 0913 0554 2002 1206","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"978","230808592",2023-04-03,2020-10-12,"1340","8","West LA","806","2","354","THEFT OF IDENTITY","55","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"900    BEL AIR                      RD","34.0894","-118.4418","0935",NA,NA,NA,NA
"979","240304549",2024-01-11,2020-06-10,"1655","3","Southwest","314","2","354","THEFT OF IDENTITY","34","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"3800 W  MONT CLAIR                   ST","34.0328","-118.323","0100 0928 1822 0930",NA,NA,NA,NA
"980","231107472",2023-04-04,2020-07-15,"1445","11","Northeast","1169","2","354","THEFT OF IDENTITY","17","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"5000    ECHO                         ST","34.1039","-118.2014","1822 0100 0922",NA,NA,NA,NA
"981","220910836",2022-06-27,2020-06-25,"2000","9","Van Nuys","926","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","24","F","B","122","VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","740",NA,"14000    ARCHWOOD                     ST","34.193","-118.4378","0329 1822",NA,NA,NA,NA
"982","230212110",2023-06-08,2020-07-03,"1300","2","Rampart","245","2","354","THEFT OF IDENTITY","24","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"500 S  GRAND VIEW                   ST","34.0613","-118.2765","0100 0922 0929 0930 0935 1822",NA,NA,NA,NA
"983","221916217",2022-10-28,2020-12-23,"1","19","Mission","1912","2","354","THEFT OF IDENTITY","58","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"13600    DE GARMO                     AV","34.3184","-118.467",NA,NA,NA,NA,NA
"984","220909185",2022-05-15,2020-12-01,"1","9","Van Nuys","933","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","12","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AA","Adult Arrest","812","998","14600    CALVERT                      ST","34.1817","-118.4509","1258 1251 0527 0913 1402","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"985","201410297",2020-05-01,2020-04-30,"1900","14","Pacific","1438","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"3700    GREENFIELD                   AV","34.0172","-118.4148",NA,NA,NA,NA,NA
"986","231420990",2023-11-26,2020-12-28,"2130","14","Pacific","1435","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","21","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","626",NA,"11900    WESTMINSTER                  AV","34.0123","-118.4328","0356 0400 0408 0429 1814","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
